rep,drug,category,pdb,target,state,diffdock_confidence,gnina_affinity,gnina_minimize_rmsd,gnina_cnn_score,gnina_cnn_affinity
8,chlorpromazine,approved_library,3POZ,EGFR,WT,-0.7,-3.44965,0.95379,0.23674,5.65831
8,chlorpromazine,approved_library,5UGC,EGFR,L858R+T790M,-0.5,-7.73471,1.06429,0.90993,6.81827
8,citalopram,approved_library,3POZ,EGFR,WT,-0.47,-6.11519,1.1937,0.60752,6.27005
8,citalopram,approved_library,5UGC,EGFR,L858R+T790M,-0.95,-7.84228,2.60627,0.25317,5.25568
8,clomipramine,approved_library,3POZ,EGFR,WT,-1.05,-7.60567,2.2186,0.13302,5.37702
8,clomipramine,approved_library,5UGC,EGFR,L858R+T790M,-0.96,-8.22789,1.01133,0.75837,6.32427
8,clonazepam,approved_library,3POZ,EGFR,WT,-0.39,-7.71395,1.18282,0.773,6.61013
8,clonazepam,approved_library,5UGC,EGFR,L858R+T790M,-0.32,-7.76357,1.01969,0.94973,6.98028
8,cyproheptadine,approved_library,3POZ,EGFR,WT,-0.23,-8.13604,1.74559,0.05202,4.72326
8,cyproheptadine,approved_library,5UGC,EGFR,L858R+T790M,-0.65,-7.26685,1.2224,0.2401,5.73728
8,diazepam,approved_library,3POZ,EGFR,WT,-0.22,-7.39561,1.16742,0.4518,5.68015
8,diazepam,approved_library,5UGC,EGFR,L858R+T790M,-1.25,-7.42158,2.56074,0.7889,6.36141
8,ergotamine,approved_library,3POZ,EGFR,WT,-0.75,-7.18469,1.29075,0.08018,6.75812
8,ergotamine,approved_library,5UGC,EGFR,L858R+T790M,-2.23,19.74092,1.21064,0.57258,7.47918
8,fenoldopam,approved_library,3POZ,EGFR,WT,0.63,-9.09247,0.52925,0.73106,5.90398
8,fenoldopam,approved_library,5UGC,EGFR,L858R+T790M,0.44,-9.22872,0.68329,0.84223,6.37319
8,fluoxetine,approved_library,3POZ,EGFR,WT,-0.64,-6.08399,1.02015,0.49113,5.77288
8,fluoxetine,approved_library,5UGC,EGFR,L858R+T790M,-0.19,-7.8604,0.84201,0.31835,5.21402
8,gemfibrozil,approved_library,3POZ,EGFR,WT,-0.45,-6.98323,1.35471,0.27483,4.95696
8,gemfibrozil,approved_library,5UGC,EGFR,L858R+T790M,-1.26,-6.39385,1.73692,0.354,4.83309
8,gemifloxacin,approved_library,3POZ,EGFR,WT,-0.08,-7.11147,1.56652,0.36327,6.45493
8,gemifloxacin,approved_library,5UGC,EGFR,L858R+T790M,-0.26,-8.61234,2.0055,0.51218,6.94679
8,indinavir-anhydrous,approved_library,3POZ,EGFR,WT,-1.45,-8.92645,5.41345,0.08048,6.23709
8,indinavir-anhydrous,approved_library,5UGC,EGFR,L858R+T790M,-3.86,-7.40541,3.68616,0.09944,6.60605
8,levofloxacin-anhydrous,approved_library,3POZ,EGFR,WT,0.19,-6.42536,0.96028,0.55937,6.49021
8,levofloxacin-anhydrous,approved_library,5UGC,EGFR,L858R+T790M,0.47,-8.37412,0.82613,0.41478,6.16306
8,levorphanol,approved_library,3POZ,EGFR,WT,-1.08,-6.7593,2.63059,0.13158,5.26133
8,levorphanol,approved_library,5UGC,EGFR,L858R+T790M,-1.23,-6.30405,2.2014,0.15084,5.34343
8,lorazepam,approved_library,3POZ,EGFR,WT,-0.1,-7.76721,0.98242,0.52367,6.14986
8,lorazepam,approved_library,5UGC,EGFR,L858R+T790M,-0.14,-7.09191,2.31252,0.84855,6.65915
8,mitoxantrone,approved_library,3POZ,EGFR,WT,-1.09,-7.21372,1.21424,0.63992,6.38868
8,mitoxantrone,approved_library,5UGC,EGFR,L858R+T790M,0.2,-7.84053,1.3206,0.96702,7.60326
8,molindone,approved_library,3POZ,EGFR,WT,-0.36,-5.83624,0.66277,0.442,5.70157
8,molindone,approved_library,5UGC,EGFR,L858R+T790M,-0.64,-5.89198,1.70084,0.2053,5.67286
8,morphine,approved_library,3POZ,EGFR,WT,-0.52,-7.23722,2.2859,0.11342,4.87503
8,morphine,approved_library,5UGC,EGFR,L858R+T790M,-0.44,-5.91606,1.91917,0.33123,5.90039
8,moxifloxacin,approved_library,3POZ,EGFR,WT,-0.71,-3.52822,1.77831,0.03105,4.53758
8,moxifloxacin,approved_library,5UGC,EGFR,L858R+T790M,0.18,-7.05758,0.92181,0.54088,6.89593
8,nomifensine,approved_library,3POZ,EGFR,WT,-0.71,-7.21849,2.73292,0.08187,4.24151
8,nomifensine,approved_library,5UGC,EGFR,L858R+T790M,-0.42,-8.05722,1.22895,0.71988,5.88095
8,probucol,approved_library,3POZ,EGFR,WT,-1.35,-7.11026,1.12635,0.11927,6.33206
8,probucol,approved_library,5UGC,EGFR,L858R+T790M,-2.39,-7.38908,2.34906,0.10518,6.34101
8,procaine,approved_library,3POZ,EGFR,WT,-0.59,-5.87104,1.99811,0.1107,3.57687
8,procaine,approved_library,5UGC,EGFR,L858R+T790M,0.09,-6.32172,0.94038,0.71434,4.41498
8,promazine,approved_library,3POZ,EGFR,WT,-0.5,-3.68927,0.61826,0.33323,5.58868
8,promazine,approved_library,5UGC,EGFR,L858R+T790M,-0.36,-5.91241,0.86164,0.20301,5.46349
8,promethazine,approved_library,3POZ,EGFR,WT,-0.42,-6.90754,1.23799,0.30843,5.64082
8,promethazine,approved_library,5UGC,EGFR,L858R+T790M,-0.46,-6.41946,2.4998,0.27164,5.56845
8,rimonabant,approved_library,3POZ,EGFR,WT,-2.34,1.09236,1.78406,0.70227,7.51277
8,rimonabant,approved_library,5UGC,EGFR,L858R+T790M,-0.94,-9.25708,1.95982,0.49907,7.21433
8,rofecoxib,approved_library,3POZ,EGFR,WT,-0.31,-8.2197,2.09022,0.19378,4.99838
8,rofecoxib,approved_library,5UGC,EGFR,L858R+T790M,-0.25,-9.14174,1.46243,0.77445,6.01654
8,sertindole,approved_library,3POZ,EGFR,WT,-0.67,-5.64196,1.49765,0.55568,7.42867
8,sertindole,approved_library,5UGC,EGFR,L858R+T790M,-0.28,-9.73891,1.3779,0.54935,7.17611
8,temafloxacin,approved_library,3POZ,EGFR,WT,-0.02,-8.33237,1.26184,0.27887,6.86427
8,temafloxacin,approved_library,5UGC,EGFR,L858R+T790M,0.37,-10.52918,1.37941,0.59584,7.39471
8,tribromsalan,approved_library,3POZ,EGFR,WT,-0.48,-4.72821,1.34057,0.25217,5.96743
8,tribromsalan,approved_library,5UGC,EGFR,L858R+T790M,-0.44,-6.38075,2.61971,0.28772,5.28402
8,trifluoperazine,approved_library,3POZ,EGFR,WT,-1.13,-7.51532,2.18461,0.15838,6.05904
8,trifluoperazine,approved_library,5UGC,EGFR,L858R+T790M,-1.26,-7.76558,1.62726,0.185,6.01202
9,amitriptyline,approved_library,3POZ,EGFR,WT,-0.58,-4.10226,1.42149,0.27212,5.51682
9,amitriptyline,approved_library,5UGC,EGFR,L858R+T790M,-0.37,-8.82596,1.20952,0.25509,5.23462
9,apomorphine,approved_library,3POZ,EGFR,WT,0.69,-9.46782,0.49399,0.78864,5.68165
9,apomorphine,approved_library,5UGC,EGFR,L858R+T790M,0.37,-9.47788,0.83172,0.90073,6.33631
9,bromazepam,approved_library,3POZ,EGFR,WT,-0.19,-5.41159,1.19987,0.6627,6.28974
9,bromazepam,approved_library,5UGC,EGFR,L858R+T790M,-0.01,-7.56477,2.1514,0.8964,6.75726
9,bromocriptine,approved_library,3POZ,EGFR,WT,-0.9,-6.99159,1.07592,0.07875,6.78386
9,bromocriptine,approved_library,5UGC,EGFR,L858R+T790M,-2.47,4.58592,3.60831,0.01966,6.4275
9,cefprozil-anhydrous-e,approved_library,3POZ,EGFR,WT,-0.94,-7.81962,1.71212,0.24578,5.86946
9,cefprozil-anhydrous-e,approved_library,5UGC,EGFR,L858R+T790M,-0.75,-8.09022,1.52117,0.33014,6.07646
9,chlorpromazine,approved_library,3POZ,EGFR,WT,-0.6,-3.39375,0.85689,0.18323,5.60728
9,chlorpromazine,approved_library,5UGC,EGFR,L858R+T790M,-0.43,-7.89175,0.88116,0.9373,6.95507
9,citalopram,approved_library,3POZ,EGFR,WT,-0.38,-6.04938,1.2421,0.4471,6.01035
9,citalopram,approved_library,5UGC,EGFR,L858R+T790M,-1.31,-6.14959,2.44508,0.26632,6.20681
9,clomipramine,approved_library,3POZ,EGFR,WT,-1.0,-7.5263,3.60231,0.20305,5.56976
9,clomipramine,approved_library,5UGC,EGFR,L858R+T790M,-1.23,-7.25906,1.05678,0.2953,5.78271
9,clonazepam,approved_library,3POZ,EGFR,WT,-0.61,-7.03216,0.54367,0.77464,6.50857
9,clonazepam,approved_library,5UGC,EGFR,L858R+T790M,-0.07,-7.75064,0.84651,0.94818,6.98674
9,cyproheptadine,approved_library,3POZ,EGFR,WT,-0.12,-8.85047,0.62228,0.10686,5.01293
9,cyproheptadine,approved_library,5UGC,EGFR,L858R+T790M,0.09,-9.88365,0.9863,0.28823,5.3134
9,diazepam,approved_library,3POZ,EGFR,WT,-0.1,-7.3014,2.99467,0.09143,4.89309
9,diazepam,approved_library,5UGC,EGFR,L858R+T790M,-1.08,-7.42142,2.54669,0.78907,6.36162
9,ergotamine,approved_library,3POZ,EGFR,WT,-0.71,-7.1177,1.09314,0.10692,6.86187
9,ergotamine,approved_library,5UGC,EGFR,L858R+T790M,-2.05,-12.7978,1.81886,0.25003,6.99061
9,fenoldopam,approved_library,3POZ,EGFR,WT,0.03,-7.87942,0.97619,0.38139,5.66561
9,fenoldopam,approved_library,5UGC,EGFR,L858R+T790M,0.46,-9.22841,0.68686,0.84219,6.3731
9,fluoxetine,approved_library,3POZ,EGFR,WT,-0.48,-7.32759,2.2298,0.32795,5.15697
9,fluoxetine,approved_library,5UGC,EGFR,L858R+T790M,-0.05,-7.74928,0.61691,0.35238,5.33597
9,gemfibrozil,approved_library,3POZ,EGFR,WT,-0.58,-6.6928,1.05928,0.34135,4.97679
9,gemfibrozil,approved_library,5UGC,EGFR,L858R+T790M,-1.41,-6.80553,2.53412,0.41028,5.04427
9,gemifloxacin,approved_library,3POZ,EGFR,WT,-0.15,-6.79658,1.61708,0.66055,6.91834
9,gemifloxacin,approved_library,5UGC,EGFR,L858R+T790M,-0.23,-8.10374,1.39974,0.54472,7.0019
9,indinavir-anhydrous,approved_library,3POZ,EGFR,WT,-1.36,-5.91628,2.75671,0.06899,6.76332
9,indinavir-anhydrous,approved_library,5UGC,EGFR,L858R+T790M,-2.57,-7.50258,2.0058,0.05482,6.48508
9,levofloxacin-anhydrous,approved_library,3POZ,EGFR,WT,0.16,-7.54458,0.69889,0.71971,6.58628
9,levofloxacin-anhydrous,approved_library,5UGC,EGFR,L858R+T790M,0.55,-8.37407,0.83374,0.41474,6.16302
9,levorphanol,approved_library,3POZ,EGFR,WT,-0.86,-7.25789,2.11765,0.11703,4.98746
9,levorphanol,approved_library,5UGC,EGFR,L858R+T790M,-1.11,-6.5164,2.15863,0.19593,5.64209
9,lorazepam,approved_library,3POZ,EGFR,WT,-0.36,-7.76737,1.04474,0.52361,6.14977
9,lorazepam,approved_library,5UGC,EGFR,L858R+T790M,-0.08,-7.09149,2.36587,0.84862,6.65918
9,mitoxantrone,approved_library,3POZ,EGFR,WT,-0.97,-7.23491,2.26592,0.70376,6.34584
9,mitoxantrone,approved_library,5UGC,EGFR,L858R+T790M,0.11,-7.87944,1.48817,0.96248,7.70468
9,molindone,approved_library,3POZ,EGFR,WT,-0.48,-6.49306,1.11694,0.57798,5.86307
9,molindone,approved_library,5UGC,EGFR,L858R+T790M,-0.71,-7.01821,2.22093,0.71669,6.44966
9,morphine,approved_library,3POZ,EGFR,WT,-0.55,-7.26791,2.13745,0.11936,4.9696
9,morphine,approved_library,5UGC,EGFR,L858R+T790M,-0.42,-7.27106,1.79887,0.5815,5.92897
9,moxifloxacin,approved_library,3POZ,EGFR,WT,-0.77,-3.87319,1.91175,0.02914,4.537
9,moxifloxacin,approved_library,5UGC,EGFR,L858R+T790M,0.23,-8.06377,0.93275,0.49894,6.98083
9,nomifensine,approved_library,3POZ,EGFR,WT,-0.69,-7.22771,2.70587,0.0813,4.23778
9,nomifensine,approved_library,5UGC,EGFR,L858R+T790M,-0.4,-8.07531,1.10952,0.72229,5.88451
9,probucol,approved_library,3POZ,EGFR,WT,-1.18,-7.00061,1.21156,0.11786,6.23113
9,probucol,approved_library,5UGC,EGFR,L858R+T790M,-2.25,-7.05767,2.47928,0.08721,6.81796
9,procaine,approved_library,3POZ,EGFR,WT,-0.32,-5.95969,1.45438,0.12802,3.64649
9,procaine,approved_library,5UGC,EGFR,L858R+T790M,0.16,-6.31014,0.9687,0.68573,4.55187
9,promazine,approved_library,3POZ,EGFR,WT,-0.59,-3.47699,0.80378,0.24273,5.4428
9,promazine,approved_library,5UGC,EGFR,L858R+T790M,-0.44,-6.39088,2.24494,0.26505,5.37398
9,promethazine,approved_library,3POZ,EGFR,WT,-0.39,-7.03992,1.53312,0.19691,5.3063
9,promethazine,approved_library,5UGC,EGFR,L858R+T790M,-0.54,-6.59113,1.57184,0.26609,5.48415
9,rimonabant,approved_library,3POZ,EGFR,WT,-2.19,5.23542,1.48803,0.07327,6.40047
9,rimonabant,approved_library,5UGC,EGFR,L858R+T790M,-0.94,-9.29971,1.62341,0.51572,7.23734
9,rofecoxib,approved_library,3POZ,EGFR,WT,-0.52,-7.69621,0.23567,0.5089,5.26678
9,rofecoxib,approved_library,5UGC,EGFR,L858R+T790M,-0.38,-9.41372,1.66701,0.87437,6.13497
9,sertindole,approved_library,3POZ,EGFR,WT,-0.7,-5.44519,1.34503,0.49718,7.33086
9,sertindole,approved_library,5UGC,EGFR,L858R+T790M,-1.04,-7.95694,2.90429,0.11754,6.09419
9,temafloxacin,approved_library,3POZ,EGFR,WT,0.02,-8.33302,1.16067,0.2791,6.86462
9,temafloxacin,approved_library,5UGC,EGFR,L858R+T790M,0.34,-10.41436,1.30773,0.5874,7.35848
9,tribromsalan,approved_library,3POZ,EGFR,WT,-0.5,-4.86035,1.29866,0.37764,6.09989
9,tribromsalan,approved_library,5UGC,EGFR,L858R+T790M,-0.47,-6.39326,2.78982,0.28595,5.2969
9,trifluoperazine,approved_library,3POZ,EGFR,WT,-0.9,-5.7922,1.54347,0.03448,5.32122
9,trifluoperazine,approved_library,5UGC,EGFR,L858R+T790M,-1.63,-8.06363,2.67676,0.2289,5.98138
10,amitriptyline,approved_library,3POZ,EGFR,WT,-0.66,-6.43592,3.43228,0.15407,5.07197
10,amitriptyline,approved_library,5UGC,EGFR,L858R+T790M,-0.57,-7.34009,1.53715,0.18723,5.00283
10,apomorphine,approved_library,3POZ,EGFR,WT,0.7,-9.46776,0.4692,0.78864,5.68168
10,apomorphine,approved_library,5UGC,EGFR,L858R+T790M,0.34,-9.47775,0.83312,0.90074,6.33611
10,bromazepam,approved_library,3POZ,EGFR,WT,-0.24,-5.41152,1.08263,0.66275,6.29004
10,bromazepam,approved_library,5UGC,EGFR,L858R+T790M,-0.03,-7.56485,2.12946,0.8964,6.75724
10,bromocriptine,approved_library,3POZ,EGFR,WT,-0.92,-6.81086,1.24494,0.06767,6.67461
10,bromocriptine,approved_library,5UGC,EGFR,L858R+T790M,-1.37,-11.00521,1.65401,0.54257,7.93599
10,cefprozil-anhydrous-e,approved_library,3POZ,EGFR,WT,-0.83,-7.51376,2.25275,0.34534,5.58196
10,cefprozil-anhydrous-e,approved_library,5UGC,EGFR,L858R+T790M,-0.94,-8.78363,1.77986,0.41177,6.13508
10,chlorpromazine,approved_library,3POZ,EGFR,WT,-0.68,-3.3936,0.67328,0.1832,5.60723
10,chlorpromazine,approved_library,5UGC,EGFR,L858R+T790M,-1.06,-5.46215,1.55899,0.13342,5.81692
10,citalopram,approved_library,3POZ,EGFR,WT,-0.35,-6.09864,1.21801,0.54496,6.20122
10,citalopram,approved_library,5UGC,EGFR,L858R+T790M,-0.93,-7.34411,1.23876,0.33309,6.31821
10,clomipramine,approved_library,3POZ,EGFR,WT,-1.05,-7.26886,3.35759,0.17669,5.50175
10,clomipramine,approved_library,5UGC,EGFR,L858R+T790M,-0.54,-8.23414,1.18742,0.76717,6.37939
10,clonazepam,approved_library,3POZ,EGFR,WT,-0.63,-7.73263,1.153,0.77332,6.6208
10,clonazepam,approved_library,5UGC,EGFR,L858R+T790M,-0.03,-7.95491,0.90105,0.95062,6.90823
10,cyproheptadine,approved_library,3POZ,EGFR,WT,-0.5,-8.95817,2.69678,0.05347,4.15564
10,cyproheptadine,approved_library,5UGC,EGFR,L858R+T790M,-0.66,-3.44618,2.25264,0.11113,5.1972
10,diazepam,approved_library,3POZ,EGFR,WT,-0.04,-6.25997,1.19855,0.58166,5.82323
10,diazepam,approved_library,5UGC,EGFR,L858R+T790M,-0.92,-7.42145,2.40218,0.78907,6.36175
10,ergotamine,approved_library,3POZ,EGFR,WT,-0.74,-7.43032,1.81934,0.04843,6.59905
10,ergotamine,approved_library,5UGC,EGFR,L858R+T790M,-2.53,26.96001,1.50564,0.52944,7.15756
10,fenoldopam,approved_library,3POZ,EGFR,WT,0.08,-7.72448,0.62139,0.1975,5.26712
10,fenoldopam,approved_library,5UGC,EGFR,L858R+T790M,0.47,-9.23242,0.69969,0.8424,6.37262
10,fluoxetine,approved_library,3POZ,EGFR,WT,-0.25,-7.60463,1.23817,0.5574,5.36134
10,fluoxetine,approved_library,5UGC,EGFR,L858R+T790M,-0.38,-7.85065,0.96613,0.41846,5.4024
10,gemfibrozil,approved_library,3POZ,EGFR,WT,-0.45,-6.67097,1.33452,0.30004,4.96392
10,gemfibrozil,approved_library,5UGC,EGFR,L858R+T790M,-1.33,-6.18698,1.23512,0.33714,4.79973
10,gemifloxacin,approved_library,3POZ,EGFR,WT,-0.09,-7.11123,1.63696,0.35641,6.4501
10,gemifloxacin,approved_library,5UGC,EGFR,L858R+T790M,-0.3,-8.49911,1.94882,0.53485,7.02541
10,indinavir-anhydrous,approved_library,3POZ,EGFR,WT,-1.85,-6.12219,1.71694,0.14181,7.19674
10,indinavir-anhydrous,approved_library,5UGC,EGFR,L858R+T790M,-3.25,-7.81784,3.66646,0.43166,8.20564
10,levofloxacin-anhydrous,approved_library,3POZ,EGFR,WT,0.11,-6.39445,3.35558,0.5098,6.10443
10,levofloxacin-anhydrous,approved_library,5UGC,EGFR,L858R+T790M,0.46,-8.03879,0.79145,0.51208,6.29698
10,levorphanol,approved_library,3POZ,EGFR,WT,-0.84,-7.16608,2.75515,0.12128,4.90889
10,levorphanol,approved_library,5UGC,EGFR,L858R+T790M,-1.19,-6.30065,2.26863,0.15082,5.34339
10,lorazepam,approved_library,3POZ,EGFR,WT,-0.38,-7.77703,1.41145,0.78444,6.06217
10,lorazepam,approved_library,5UGC,EGFR,L858R+T790M,-0.11,-5.77817,1.78643,0.30919,5.93304
10,mitoxantrone,approved_library,3POZ,EGFR,WT,-1.11,-7.47673,1.84695,0.77696,6.42955
10,mitoxantrone,approved_library,5UGC,EGFR,L858R+T790M,0.05,-7.655,1.19364,0.96201,7.62169
10,molindone,approved_library,3POZ,EGFR,WT,-0.32,-6.46276,1.74444,0.49943,5.87079
10,molindone,approved_library,5UGC,EGFR,L858R+T790M,-0.52,-6.96722,2.05389,0.20923,5.6394
10,morphine,approved_library,3POZ,EGFR,WT,-0.52,-6.04387,3.73647,0.09085,4.33302
10,morphine,approved_library,5UGC,EGFR,L858R+T790M,-0.29,-6.05839,2.4633,0.31923,5.5913
10,moxifloxacin,approved_library,3POZ,EGFR,WT,-1.3,-7.14441,3.70067,0.08701,4.87336
10,moxifloxacin,approved_library,5UGC,EGFR,L858R+T790M,0.15,-8.18358,0.92101,0.51669,6.93686
10,nomifensine,approved_library,3POZ,EGFR,WT,-0.74,-7.23406,2.78487,0.08048,4.23441
10,nomifensine,approved_library,5UGC,EGFR,L858R+T790M,-0.42,-8.07551,1.25447,0.72223,5.88452
10,probucol,approved_library,3POZ,EGFR,WT,-1.07,-7.14578,1.24229,0.11925,6.291
10,probucol,approved_library,5UGC,EGFR,L858R+T790M,-2.2,-9.40503,1.5368,0.38516,7.90539
10,procaine,approved_library,3POZ,EGFR,WT,-0.69,-6.07113,2.16475,0.17518,3.66668
10,procaine,approved_library,5UGC,EGFR,L858R+T790M,0.03,-6.32746,0.95949,0.7175,4.41644
10,promazine,approved_library,3POZ,EGFR,WT,-0.58,-3.46423,0.70444,0.28482,5.56109
10,promazine,approved_library,5UGC,EGFR,L858R+T790M,-0.35,-6.41117,0.79431,0.26296,5.44517
10,promethazine,approved_library,3POZ,EGFR,WT,-0.35,-7.3919,0.57407,0.70824,6.14915
10,promethazine,approved_library,5UGC,EGFR,L858R+T790M,-0.51,-6.51681,0.84036,0.24639,5.45531
10,rimonabant,approved_library,3POZ,EGFR,WT,-1.99,-6.44802,1.90123,0.27574,7.18881
10,rimonabant,approved_library,5UGC,EGFR,L858R+T790M,-1.29,-8.29029,3.50632,0.22778,6.81291
10,rofecoxib,approved_library,3POZ,EGFR,WT,-0.51,-8.06346,0.45242,0.47875,5.14681
10,rofecoxib,approved_library,5UGC,EGFR,L858R+T790M,-0.15,-7.90378,0.9363,0.30122,5.33296
10,sertindole,approved_library,3POZ,EGFR,WT,-0.71,-5.29157,1.15842,0.50663,7.37782
10,sertindole,approved_library,5UGC,EGFR,L858R+T790M,-1.0,-7.68955,1.81742,0.1166,5.90516
10,temafloxacin,approved_library,3POZ,EGFR,WT,0.09,-8.32772,0.62405,0.31498,6.96963
10,temafloxacin,approved_library,5UGC,EGFR,L858R+T790M,0.21,-10.57588,1.59015,0.55693,7.29081
10,tribromsalan,approved_library,3POZ,EGFR,WT,-0.51,-4.686,1.52366,0.15133,5.69292
10,tribromsalan,approved_library,5UGC,EGFR,L858R+T790M,-0.44,-4.66058,2.13016,0.17082,5.51611
10,trifluoperazine,approved_library,3POZ,EGFR,WT,-1.02,-6.39885,1.00075,0.05005,5.95572
10,trifluoperazine,approved_library,5UGC,EGFR,L858R+T790M,-1.59,-7.07902,2.00238,0.11558,5.83468
