rep,drug,category,pdb,target,state,diffdock_confidence,gnina_affinity,gnina_minimize_rmsd,gnina_cnn_score,gnina_cnn_affinity
3,metformin,repurposing_candidate,5UGC,EGFR,L858R+T790M,0.39,-3.68211,0.81698,0.83395,3.94186
3,metformin,repurposing_candidate,6OIM,KRAS,G12C+sotorasib,-4.12,-0.84049,6.38703,0.6431,3.08227
3,metformin,repurposing_candidate,8A2B,EGFR,L858R,0.6,-3.77875,0.52774,0.91636,4.53393
3,metformin,repurposing_candidate,8FMI,KRAS,WT,-0.25,-4.2605,1.08563,0.56478,3.62992
3,neratinib,egfr_family,3POZ,EGFR,WT,-0.25,-8.32848,2.467,0.3694,8.28955
3,neratinib,egfr_family,4I24,EGFR,T790M,-0.48,-8.12609,1.36601,0.95557,9.13097
3,neratinib,egfr_family,4LDJ,KRAS,G12C,-1.98,-4.93624,2.36198,0.13644,6.55132
3,neratinib,egfr_family,5UGC,EGFR,L858R+T790M,-0.87,2.32774,1.77797,0.61214,8.41992
3,neratinib,egfr_family,6OIM,KRAS,G12C+sotorasib,-2.02,-5.83425,6.06637,0.02154,5.25014
3,neratinib,egfr_family,8A2B,EGFR,L858R,-0.67,-7.74869,2.51316,0.49506,7.7302
3,neratinib,egfr_family,8FMI,KRAS,WT,-1.48,-5.20349,2.99034,0.05169,5.56557
3,osimertinib,known_answer,3POZ,EGFR,WT,-0.66,-6.61707,1.62422,0.63842,7.84448
3,osimertinib,known_answer,4I24,EGFR,T790M,-0.63,-7.95749,2.33408,0.4594,7.84169
3,osimertinib,known_answer,4LDJ,KRAS,G12C,-1.6,-4.62366,9.69338,0.04883,5.28878
3,osimertinib,known_answer,5UGC,EGFR,L858R+T790M,-1.35,-7.71557,5.37545,0.02545,6.29902
3,osimertinib,known_answer,6OIM,KRAS,G12C+sotorasib,-2.02,-7.70281,2.23507,0.33332,6.87006
3,osimertinib,known_answer,8A2B,EGFR,L858R,-0.89,-6.79698,2.29589,0.16342,6.81282
3,osimertinib,known_answer,8FMI,KRAS,WT,-1.51,-5.57851,2.63321,0.05691,5.18364
3,ponatinib,multi_kinase,3POZ,EGFR,WT,-1.81,-8.79428,3.76744,0.06488,6.45539
3,ponatinib,multi_kinase,4I24,EGFR,T790M,-1.39,-5.97331,1.81453,0.17148,7.46371
3,ponatinib,multi_kinase,4LDJ,KRAS,G12C,-1.94,-7.21738,1.98716,0.10628,6.09329
3,ponatinib,multi_kinase,5UGC,EGFR,L858R+T790M,-2.19,-7.80636,1.25854,0.17145,6.81195
3,ponatinib,multi_kinase,6OIM,KRAS,G12C+sotorasib,-2.92,-4.51048,9.55452,0.1885,5.48937
3,ponatinib,multi_kinase,8A2B,EGFR,L858R,-0.88,-10.53438,1.99386,0.47974,7.33544
3,ponatinib,multi_kinase,8FMI,KRAS,WT,-1.8,-8.42705,1.78823,0.2016,6.31334
3,propranolol,repurposing_candidate,3POZ,EGFR,WT,-0.41,-7.56006,1.12847,0.6926,5.92954
3,propranolol,repurposing_candidate,4I24,EGFR,T790M,-0.45,-7.02989,1.61663,0.36581,4.54286
3,propranolol,repurposing_candidate,4LDJ,KRAS,G12C,-0.92,-4.95224,1.23528,0.52737,4.16596
3,propranolol,repurposing_candidate,5UGC,EGFR,L858R+T790M,-0.81,-7.31813,1.76503,0.35682,4.86202
3,propranolol,repurposing_candidate,6OIM,KRAS,G12C+sotorasib,-3.56,-3.95778,6.285,0.24722,2.93047
3,propranolol,repurposing_candidate,8A2B,EGFR,L858R,-1.06,-6.09945,2.53654,0.24539,3.85488
3,propranolol,repurposing_candidate,8FMI,KRAS,WT,-1.9,-5.55617,1.5176,0.48538,4.0148
3,simvastatin,repurposing_candidate,3POZ,EGFR,WT,-1.94,-6.75571,3.98639,0.06314,5.04895
3,simvastatin,repurposing_candidate,4I24,EGFR,T790M,-2.12,5.08735,2.99642,0.33291,6.24215
3,simvastatin,repurposing_candidate,4LDJ,KRAS,G12C,-2.59,-5.16144,3.85023,0.15132,4.69304
3,simvastatin,repurposing_candidate,5UGC,EGFR,L858R+T790M,-1.16,-6.93512,2.10291,0.34294,6.24243
3,simvastatin,repurposing_candidate,6OIM,KRAS,G12C+sotorasib,-1.71,-5.54181,2.33587,0.46517,6.12078
3,simvastatin,repurposing_candidate,8A2B,EGFR,L858R,-1.9,-6.59833,3.88402,0.11823,5.03026
3,simvastatin,repurposing_candidate,8FMI,KRAS,WT,-1.66,-6.17917,1.75884,0.14924,5.85277
3,sorafenib,multi_kinase,3POZ,EGFR,WT,-1.86,-9.01865,4.64772,0.15349,6.52355
3,sorafenib,multi_kinase,4I24,EGFR,T790M,-1.36,-9.26968,3.42525,0.13682,6.08924
3,sorafenib,multi_kinase,4LDJ,KRAS,G12C,-1.35,-6.08372,3.91991,0.11692,5.58608
3,sorafenib,multi_kinase,5UGC,EGFR,L858R+T790M,-1.43,0.81862,1.3301,0.87359,7.63074
3,sorafenib,multi_kinase,6OIM,KRAS,G12C+sotorasib,-3.41,15.5852,4.36842,0.80246,6.24192
3,sorafenib,multi_kinase,8A2B,EGFR,L858R,-0.4,-9.9134,1.31248,0.81401,7.16277
3,sorafenib,multi_kinase,8FMI,KRAS,WT,-1.02,-5.31961,0.45156,0.21581,5.44308
3,sotorasib,known_answer,3POZ,EGFR,WT,-2.6,-6.03342,2.46094,0.02535,6.94689
3,sotorasib,known_answer,4I24,EGFR,T790M,-2.35,2.0001,1.08326,0.44956,7.76729
3,sotorasib,known_answer,4LDJ,KRAS,G12C,-3.59,-6.41715,3.32825,0.43689,6.70906
3,sotorasib,known_answer,5UGC,EGFR,L858R+T790M,-1.32,-4.64795,3.38472,0.02141,7.21776
3,sotorasib,known_answer,6OIM,KRAS,G12C+sotorasib,-1.73,-6.35722,1.68205,0.07081,6.73777
3,sotorasib,known_answer,8A2B,EGFR,L858R,-2.72,-2.90421,2.18774,0.02754,6.79631
3,sotorasib,known_answer,8FMI,KRAS,WT,-2.43,-6.28414,1.61457,0.01606,5.3621
3,sunitinib,multi_kinase,3POZ,EGFR,WT,-0.54,-7.54275,2.06207,0.31071,6.97653
3,sunitinib,multi_kinase,4I24,EGFR,T790M,-0.37,-7.30185,1.00181,0.42814,7.15488
3,sunitinib,multi_kinase,4LDJ,KRAS,G12C,-1.41,-5.47603,1.27028,0.57152,6.2196
3,sunitinib,multi_kinase,5UGC,EGFR,L858R+T790M,-0.76,-7.59442,2.14801,0.53706,6.98759
3,sunitinib,multi_kinase,6OIM,KRAS,G12C+sotorasib,-4.23,40.48301,5.44026,0.00098,3.2427
3,sunitinib,multi_kinase,8A2B,EGFR,L858R,-0.63,-7.08086,1.7969,0.20157,6.18779
3,sunitinib,multi_kinase,8FMI,KRAS,WT,-1.48,-7.28491,1.8921,0.81229,6.12925
3,thalidomide,repurposing_candidate,3POZ,EGFR,WT,-0.43,-7.56221,1.30864,0.87857,5.7669
3,thalidomide,repurposing_candidate,4I24,EGFR,T790M,0.35,-6.56013,0.88329,0.77794,5.36513
3,thalidomide,repurposing_candidate,4LDJ,KRAS,G12C,-0.7,-5.68027,2.15179,0.74557,4.56978
3,thalidomide,repurposing_candidate,5UGC,EGFR,L858R+T790M,0.16,-7.07133,1.55472,0.71648,5.73149
3,thalidomide,repurposing_candidate,6OIM,KRAS,G12C+sotorasib,-4.71,-4.48627,4.53688,0.18744,3.32731
3,thalidomide,repurposing_candidate,8A2B,EGFR,L858R,0.1,-6.73456,1.48689,0.54959,5.30512
3,thalidomide,repurposing_candidate,8FMI,KRAS,WT,-0.34,-6.38915,1.5374,0.59833,4.13873
3,vandetanib,egfr_family,3POZ,EGFR,WT,-0.61,-7.30394,1.58575,0.65899,7.60448
3,vandetanib,egfr_family,4I24,EGFR,T790M,0.02,-8.42892,0.80928,0.91635,7.69138
3,vandetanib,egfr_family,4LDJ,KRAS,G12C,-2.0,-6.42161,2.45447,0.41521,6.57193
3,vandetanib,egfr_family,5UGC,EGFR,L858R+T790M,-1.52,-6.52878,5.20222,0.14167,6.10009
3,vandetanib,egfr_family,6OIM,KRAS,G12C+sotorasib,-1.28,-6.23105,2.21498,0.03873,5.1014
3,vandetanib,egfr_family,8A2B,EGFR,L858R,0.03,-8.51955,0.67155,0.96779,7.60172
3,vandetanib,egfr_family,8FMI,KRAS,WT,-0.53,-4.63991,0.24952,0.05879,6.05138
3,verapamil,repurposing_candidate,3POZ,EGFR,WT,-1.37,-7.48404,0.92132,0.54073,7.36073
3,verapamil,repurposing_candidate,4I24,EGFR,T790M,-2.05,-5.2039,1.1103,0.49966,7.19571
3,verapamil,repurposing_candidate,4LDJ,KRAS,G12C,-2.71,-2.9094,9.84086,0.07479,3.83392
3,verapamil,repurposing_candidate,5UGC,EGFR,L858R+T790M,-2.56,-5.71097,1.56596,0.10633,6.17596
3,verapamil,repurposing_candidate,6OIM,KRAS,G12C+sotorasib,-4.43,-5.49287,9.31756,0.15769,5.01337
3,verapamil,repurposing_candidate,8A2B,EGFR,L858R,-1.5,-6.69173,1.46011,0.15651,6.19195
3,verapamil,repurposing_candidate,8FMI,KRAS,WT,-3.2,-4.39142,2.10054,0.04585,4.12861
4,adagrasib,known_answer,3POZ,EGFR,WT,-1.88,-7.06668,2.10826,0.04284,7.19056
4,adagrasib,known_answer,4I24,EGFR,T790M,-2.56,-6.90913,3.51686,0.01486,6.01986
4,adagrasib,known_answer,4LDJ,KRAS,G12C,-3.54,-4.07499,2.36491,0.0407,5.84569
4,adagrasib,known_answer,5UGC,EGFR,L858R+T790M,-2.63,-6.76712,5.22803,0.03657,6.01871
4,adagrasib,known_answer,6OIM,KRAS,G12C+sotorasib,-2.61,-7.33284,10.24219,0.06243,5.90447
4,adagrasib,known_answer,8A2B,EGFR,L858R,-1.65,-6.72145,0.98754,0.19273,7.57419
4,adagrasib,known_answer,8FMI,KRAS,WT,-3.02,-7.60681,2.39382,0.0731,5.9984
4,afatinib,egfr_family,3POZ,EGFR,WT,-1.23,-8.0484,2.84264,0.17477,7.09415
4,afatinib,egfr_family,4I24,EGFR,T790M,0.09,-9.01443,1.57211,0.92334,8.03236
4,afatinib,egfr_family,4LDJ,KRAS,G12C,-2.34,-5.94298,2.26301,0.48619,6.89929
4,afatinib,egfr_family,5UGC,EGFR,L858R+T790M,-1.48,-6.81506,3.48414,0.21338,7.09582
4,afatinib,egfr_family,6OIM,KRAS,G12C+sotorasib,-1.69,-7.43134,2.01593,0.18097,6.31311
4,afatinib,egfr_family,8A2B,EGFR,L858R,-0.19,-7.28218,1.34274,0.88528,7.76467
4,afatinib,egfr_family,8FMI,KRAS,WT,-1.54,-6.22021,2.56072,0.3486,6.82695
4,aspirin,repurposing_candidate,3POZ,EGFR,WT,0.41,-6.51518,0.79328,0.84381,4.50938
4,aspirin,repurposing_candidate,4I24,EGFR,T790M,-0.18,-5.41236,1.75685,0.51571,3.79905
4,aspirin,repurposing_candidate,4LDJ,KRAS,G12C,-0.68,-4.90226,1.30384,0.82696,3.83742
4,aspirin,repurposing_candidate,5UGC,EGFR,L858R+T790M,-0.29,-5.78621,1.17454,0.73321,4.42928
4,aspirin,repurposing_candidate,6OIM,KRAS,G12C+sotorasib,-5.08,-2.77795,4.49862,0.50376,3.31752
4,aspirin,repurposing_candidate,8A2B,EGFR,L858R,-0.19,-5.08801,1.42664,0.6397,4.09127
4,aspirin,repurposing_candidate,8FMI,KRAS,WT,-0.28,-5.20878,0.7205,0.79689,4.24783
4,cimetidine,repurposing_candidate,3POZ,EGFR,WT,-0.02,-5.33493,1.36699,0.34051,5.97439
4,cimetidine,repurposing_candidate,4I24,EGFR,T790M,-0.51,-4.91454,1.07587,0.23565,5.17653
4,cimetidine,repurposing_candidate,4LDJ,KRAS,G12C,-0.58,-4.5741,1.36199,0.72282,4.96951
4,cimetidine,repurposing_candidate,5UGC,EGFR,L858R+T790M,-0.81,-4.82585,1.55116,0.2708,5.51794
4,cimetidine,repurposing_candidate,6OIM,KRAS,G12C+sotorasib,-3.09,-3.69791,7.19752,0.11846,3.44415
4,cimetidine,repurposing_candidate,8A2B,EGFR,L858R,-0.4,-5.31498,1.35849,0.15156,4.50844
4,cimetidine,repurposing_candidate,8FMI,KRAS,WT,-0.8,-4.76788,0.88675,0.72597,5.17115
4,crizotinib,multi_kinase,3POZ,EGFR,WT,-0.78,-8.03218,1.19549,0.9081,8.05094
4,crizotinib,multi_kinase,4I24,EGFR,T790M,-0.55,-8.4225,0.80052,0.87418,8.31839
4,crizotinib,multi_kinase,4LDJ,KRAS,G12C,-2.44,-5.37497,3.69531,0.05694,4.84705
4,crizotinib,multi_kinase,5UGC,EGFR,L858R+T790M,-1.62,-5.25992,1.23079,0.64692,7.69778
4,crizotinib,multi_kinase,6OIM,KRAS,G12C+sotorasib,-3.61,-2.43433,5.72594,0.39785,6.36766
4,crizotinib,multi_kinase,8A2B,EGFR,L858R,-0.72,-6.45723,0.43841,0.69495,7.56401
4,crizotinib,multi_kinase,8FMI,KRAS,WT,-2.02,-4.03764,0.6356,0.03699,5.94124
4,dacomitinib,egfr_family,3POZ,EGFR,WT,-0.34,-8.63131,1.73999,0.95486,8.35645
4,dacomitinib,egfr_family,4I24,EGFR,T790M,0.03,-9.97616,1.87396,0.96359,8.31828
4,dacomitinib,egfr_family,4LDJ,KRAS,G12C,-0.93,-5.90141,2.05559,0.39596,6.95357
4,dacomitinib,egfr_family,5UGC,EGFR,L858R+T790M,-1.37,-6.68396,2.44853,0.32447,7.42007
4,dacomitinib,egfr_family,6OIM,KRAS,G12C+sotorasib,-1.9,-6.66791,1.88156,0.1982,6.27547
4,dacomitinib,egfr_family,8A2B,EGFR,L858R,-0.21,-7.22262,0.8142,0.72958,7.49505
4,dacomitinib,egfr_family,8FMI,KRAS,WT,-0.74,-6.38807,1.81186,0.27937,6.62897
4,dasatinib,multi_kinase,3POZ,EGFR,WT,-0.46,-8.85738,2.25845,0.49768,7.58693
4,dasatinib,multi_kinase,4I24,EGFR,T790M,-0.2,-8.78345,0.55634,0.90274,7.94624
4,dasatinib,multi_kinase,4LDJ,KRAS,G12C,-2.12,-5.83587,1.89589,0.05924,5.606
4,dasatinib,multi_kinase,5UGC,EGFR,L858R+T790M,-1.92,-6.04134,5.88818,0.06939,5.55783
4,dasatinib,multi_kinase,6OIM,KRAS,G12C+sotorasib,-3.61,0.53447,8.78346,0.04354,5.71912
4,dasatinib,multi_kinase,8A2B,EGFR,L858R,-0.28,-7.02335,1.05673,0.44212,7.17407
4,dasatinib,multi_kinase,8FMI,KRAS,WT,-1.89,-5.30472,1.78877,0.05924,4.6645
4,disulfiram,repurposing_candidate,3POZ,EGFR,WT,-0.59,-4.3397,1.62827,0.2626,5.0363
4,disulfiram,repurposing_candidate,4I24,EGFR,T790M,-0.68,-3.88161,1.5691,0.37598,5.41196
4,disulfiram,repurposing_candidate,4LDJ,KRAS,G12C,-1.35,-3.1827,2.41417,0.15397,3.18042
4,disulfiram,repurposing_candidate,5UGC,EGFR,L858R+T790M,-1.38,-3.96596,1.38147,0.218,4.31623
4,disulfiram,repurposing_candidate,6OIM,KRAS,G12C+sotorasib,-3.66,-1.52383,3.44153,0.12399,2.9482
4,disulfiram,repurposing_candidate,8A2B,EGFR,L858R,-0.63,-3.67446,1.00042,0.54394,5.22664
4,disulfiram,repurposing_candidate,8FMI,KRAS,WT,-1.66,-3.04362,1.35235,0.10303,3.03714
4,divarasib,kras_family,3POZ,EGFR,WT,-1.94,-7.63507,1.99921,0.01579,7.18882
4,divarasib,kras_family,4I24,EGFR,T790M,-1.34,-6.6795,1.96749,0.36321,8.4076
4,divarasib,kras_family,4LDJ,KRAS,G12C,-2.94,-2.83683,1.47383,0.04969,6.81164
4,divarasib,kras_family,5UGC,EGFR,L858R+T790M,-2.04,-4.42166,2.82864,0.08578,7.61768
4,divarasib,kras_family,6OIM,KRAS,G12C+sotorasib,-1.53,-8.26572,1.49768,0.3879,7.84229
4,divarasib,kras_family,8A2B,EGFR,L858R,-1.3,-8.72668,1.60288,0.28662,8.03902
4,divarasib,kras_family,8FMI,KRAS,WT,-2.33,-6.64329,1.86263,0.05682,6.37663
4,doxycycline,repurposing_candidate,3POZ,EGFR,WT,-0.54,-7.03649,3.89056,0.5352,5.26474
4,doxycycline,repurposing_candidate,4I24,EGFR,T790M,-0.93,-0.54123,1.31668,0.15687,5.00857
4,doxycycline,repurposing_candidate,4LDJ,KRAS,G12C,-1.43,-7.33601,1.34876,0.81414,5.70397
4,doxycycline,repurposing_candidate,5UGC,EGFR,L858R+T790M,-0.8,-7.99384,2.70973,0.26126,5.29116
4,doxycycline,repurposing_candidate,6OIM,KRAS,G12C+sotorasib,-0.56,-5.01921,6.73333,0.16991,3.87814
4,doxycycline,repurposing_candidate,8A2B,EGFR,L858R,-0.61,-0.93289,0.61872,0.21603,4.7168
4,doxycycline,repurposing_candidate,8FMI,KRAS,WT,-0.74,-7.71605,1.46958,0.38517,5.12237
4,erlotinib,known_answer,3POZ,EGFR,WT,-0.34,-7.18981,1.8114,0.81611,7.20061
4,erlotinib,known_answer,4I24,EGFR,T790M,-0.25,-7.00164,1.05448,0.76229,7.06958
4,erlotinib,known_answer,4LDJ,KRAS,G12C,-1.75,-4.88677,4.19178,0.05654,5.05754
4,erlotinib,known_answer,5UGC,EGFR,L858R+T790M,-0.94,-5.16052,2.57047,0.30285,6.52767
4,erlotinib,known_answer,6OIM,KRAS,G12C+sotorasib,-1.02,-6.49373,1.34497,0.05705,4.89119
4,erlotinib,known_answer,8A2B,EGFR,L858R,-0.62,-5.8781,1.45047,0.81015,6.63258
4,erlotinib,known_answer,8FMI,KRAS,WT,-1.65,-4.70843,2.14493,0.08006,5.28799
4,gefitinib,known_answer,3POZ,EGFR,WT,-0.14,-7.75844,0.72856,0.95133,8.12523
4,gefitinib,known_answer,4I24,EGFR,T790M,-0.23,-8.73801,1.18252,0.97449,7.90221
4,gefitinib,known_answer,4LDJ,KRAS,G12C,-1.41,-4.78102,1.86751,0.32853,6.32733
4,gefitinib,known_answer,5UGC,EGFR,L858R+T790M,-1.52,-7.15339,4.95543,0.11721,6.26764
4,gefitinib,known_answer,6OIM,KRAS,G12C+sotorasib,-1.87,-5.50801,1.3801,0.06238,5.55275
4,gefitinib,known_answer,8A2B,EGFR,L858R,-0.62,-7.4248,2.72275,0.84674,7.41141
4,gefitinib,known_answer,8FMI,KRAS,WT,-1.09,-4.94107,2.30334,0.19647,6.06332
4,imatinib,multi_kinase,3POZ,EGFR,WT,-1.81,7.3683,2.82352,0.04482,6.45526
4,imatinib,multi_kinase,4I24,EGFR,T790M,-0.71,-9.62409,2.48231,0.75555,7.8687
4,imatinib,multi_kinase,4LDJ,KRAS,G12C,-1.33,-6.81771,1.89093,0.09343,5.97526
4,imatinib,multi_kinase,5UGC,EGFR,L858R+T790M,-1.01,-9.57762,7.12733,0.0938,6.78932
4,imatinib,multi_kinase,6OIM,KRAS,G12C+sotorasib,-3.18,2.58115,7.50934,0.06416,5.94203
4,imatinib,multi_kinase,8A2B,EGFR,L858R,-1.07,-7.85378,1.75206,0.72327,7.32103
4,imatinib,multi_kinase,8FMI,KRAS,WT,-1.74,-7.41082,2.38563,0.27802,6.73881
4,itraconazole,repurposing_candidate,3POZ,EGFR,WT,-1.61,-4.64355,2.40039,0.03089,6.28023
4,itraconazole,repurposing_candidate,4I24,EGFR,T790M,-2.74,-4.67467,2.84809,0.17283,7.20054
4,itraconazole,repurposing_candidate,4LDJ,KRAS,G12C,-2.98,-6.24656,1.95182,0.23005,6.06503
4,itraconazole,repurposing_candidate,5UGC,EGFR,L858R+T790M,-2.42,3.00561,1.59832,0.30186,7.34463
4,itraconazole,repurposing_candidate,6OIM,KRAS,G12C+sotorasib,-2.85,13.99156,2.82777,0.16928,5.96597
4,itraconazole,repurposing_candidate,8A2B,EGFR,L858R,-1.84,-7.22658,2.73809,0.02749,5.84433
4,itraconazole,repurposing_candidate,8FMI,KRAS,WT,-3.06,-6.41185,1.72885,0.19335,6.25192
4,lapatinib,egfr_family,3POZ,EGFR,WT,-0.57,-10.68385,1.10188,0.94378,8.57555
4,lapatinib,egfr_family,4I24,EGFR,T790M,-0.85,-8.46502,1.13791,0.94123,8.55614
4,lapatinib,egfr_family,4LDJ,KRAS,G12C,-2.4,-5.78884,1.91925,0.11125,6.18172
4,lapatinib,egfr_family,5UGC,EGFR,L858R+T790M,-1.75,0.09438,2.49277,0.46145,7.84053
4,lapatinib,egfr_family,6OIM,KRAS,G12C+sotorasib,-2.55,-8.06005,2.29415,0.13408,6.33541
4,lapatinib,egfr_family,8A2B,EGFR,L858R,-0.69,-8.6231,0.98893,0.76267,7.75877
4,lapatinib,egfr_family,8FMI,KRAS,WT,-2.26,-4.55533,2.71567,0.04321,5.45518
4,metformin,repurposing_candidate,3POZ,EGFR,WT,0.17,-2.22815,1.54844,0.73263,4.2389
4,metformin,repurposing_candidate,4I24,EGFR,T790M,0.46,-3.72004,0.99624,0.83002,3.80422
4,metformin,repurposing_candidate,4LDJ,KRAS,G12C,0.2,-4.38125,0.60772,0.74761,3.53737
4,metformin,repurposing_candidate,5UGC,EGFR,L858R+T790M,0.53,-4.02487,0.52334,0.89721,4.09885
4,metformin,repurposing_candidate,6OIM,KRAS,G12C+sotorasib,-4.27,-2.63803,4.69909,0.50412,3.10172
4,metformin,repurposing_candidate,8A2B,EGFR,L858R,0.6,-3.83352,0.49223,0.91456,4.46354
4,metformin,repurposing_candidate,8FMI,KRAS,WT,-0.24,-3.88296,1.41633,0.58521,3.58534
4,neratinib,egfr_family,3POZ,EGFR,WT,-0.27,-8.39309,2.45703,0.40342,8.29456
4,neratinib,egfr_family,4I24,EGFR,T790M,-0.52,-7.89329,1.30184,0.93434,9.09419
4,neratinib,egfr_family,4LDJ,KRAS,G12C,-1.88,-6.52744,1.9674,0.29227,6.89923
4,neratinib,egfr_family,5UGC,EGFR,L858R+T790M,-0.93,2.11135,1.87596,0.65435,8.47542
4,neratinib,egfr_family,6OIM,KRAS,G12C+sotorasib,-2.39,-3.98565,7.88652,0.07058,5.05067
4,neratinib,egfr_family,8A2B,EGFR,L858R,-0.51,-8.39858,3.52859,0.40769,7.5109
4,neratinib,egfr_family,8FMI,KRAS,WT,-1.82,-4.54437,4.73926,0.05652,5.3896
4,osimertinib,known_answer,3POZ,EGFR,WT,-0.72,-6.81077,1.14419,0.79727,8.17105
4,osimertinib,known_answer,4I24,EGFR,T790M,-0.74,-7.56217,2.55201,0.09444,7.20613
4,osimertinib,known_answer,4LDJ,KRAS,G12C,-1.85,-4.8477,3.46489,0.06819,5.74505
4,osimertinib,known_answer,5UGC,EGFR,L858R+T790M,-1.55,-6.41497,4.59008,0.04198,6.20468
4,osimertinib,known_answer,6OIM,KRAS,G12C+sotorasib,-3.17,-4.43797,2.47638,0.32196,6.7243
4,osimertinib,known_answer,8A2B,EGFR,L858R,-0.94,-6.65623,2.52178,0.09097,6.57392
4,osimertinib,known_answer,8FMI,KRAS,WT,-1.58,-4.94319,2.15074,0.08568,5.91919
4,ponatinib,multi_kinase,3POZ,EGFR,WT,-1.51,-8.75619,4.38009,0.03831,5.88971
4,ponatinib,multi_kinase,4I24,EGFR,T790M,-1.53,-9.90137,3.74761,0.14944,6.66478
4,ponatinib,multi_kinase,4LDJ,KRAS,G12C,-2.14,-4.45455,1.98523,0.03427,4.44036
4,ponatinib,multi_kinase,5UGC,EGFR,L858R+T790M,-3.01,-8.84281,4.55634,0.06095,5.62833
4,ponatinib,multi_kinase,6OIM,KRAS,G12C+sotorasib,-3.52,-5.28097,14.39367,0.08397,5.46877
4,ponatinib,multi_kinase,8A2B,EGFR,L858R,-0.99,-10.48436,2.53398,0.23941,7.19897
4,ponatinib,multi_kinase,8FMI,KRAS,WT,-2.18,-7.24166,2.01149,0.22346,6.2143
4,propranolol,repurposing_candidate,3POZ,EGFR,WT,-0.3,-7.68453,0.94787,0.71546,5.82807
4,propranolol,repurposing_candidate,4I24,EGFR,T790M,-0.48,-7.03234,1.58816,0.36553,4.54556
4,propranolol,repurposing_candidate,4LDJ,KRAS,G12C,-1.17,-5.37663,1.06596,0.70295,4.17281
4,propranolol,repurposing_candidate,5UGC,EGFR,L858R+T790M,-1.03,-7.29424,2.29066,0.38195,4.91408
4,propranolol,repurposing_candidate,6OIM,KRAS,G12C+sotorasib,-3.83,-4.18756,5.24462,0.09185,2.49758
4,propranolol,repurposing_candidate,8A2B,EGFR,L858R,-0.75,-6.46778,0.88995,0.38162,5.11595
4,propranolol,repurposing_candidate,8FMI,KRAS,WT,-1.12,-5.34334,0.92941,0.35258,3.79255
4,simvastatin,repurposing_candidate,3POZ,EGFR,WT,-1.57,-5.46509,1.06906,0.08801,5.34667
4,simvastatin,repurposing_candidate,4I24,EGFR,T790M,-2.62,-4.7509,2.35521,0.19513,5.78161
4,simvastatin,repurposing_candidate,4LDJ,KRAS,G12C,-2.54,-4.98272,3.30273,0.13883,4.77763
4,simvastatin,repurposing_candidate,5UGC,EGFR,L858R+T790M,-2.33,-6.44455,2.35919,0.19913,6.17149
4,simvastatin,repurposing_candidate,6OIM,KRAS,G12C+sotorasib,-3.76,-1.78266,5.6379,0.19047,4.58754
4,simvastatin,repurposing_candidate,8A2B,EGFR,L858R,-1.98,-6.51163,1.67067,0.08004,5.20308
4,simvastatin,repurposing_candidate,8FMI,KRAS,WT,-1.18,-6.12661,1.8383,0.13785,5.80937
4,sorafenib,multi_kinase,3POZ,EGFR,WT,-1.27,-9.25089,3.77301,0.0804,6.02077
4,sorafenib,multi_kinase,4I24,EGFR,T790M,-1.55,-4.04619,2.83028,0.15705,6.29167
4,sorafenib,multi_kinase,4LDJ,KRAS,G12C,-1.89,-7.05792,2.25338,0.10923,5.71942
4,sorafenib,multi_kinase,5UGC,EGFR,L858R+T790M,-1.39,0.1985,1.81265,0.91498,7.85174
4,sorafenib,multi_kinase,6OIM,KRAS,G12C+sotorasib,-2.07,0.12166,1.90687,0.69299,6.32958
4,sorafenib,multi_kinase,8A2B,EGFR,L858R,-0.2,-9.73732,1.3361,0.85333,7.24646
4,sorafenib,multi_kinase,8FMI,KRAS,WT,-0.85,-6.4164,2.05229,0.17145,5.26396
4,sotorasib,known_answer,3POZ,EGFR,WT,-2.91,-6.45185,3.64262,0.05757,7.20229
4,sotorasib,known_answer,4I24,EGFR,T790M,-2.1,1.98897,1.58014,0.33529,7.67049
4,sotorasib,known_answer,4LDJ,KRAS,G12C,-2.8,-6.51691,2.51009,0.36351,6.67559
4,sotorasib,known_answer,5UGC,EGFR,L858R+T790M,-1.3,-4.64743,3.1874,0.02131,7.21572
4,sotorasib,known_answer,6OIM,KRAS,G12C+sotorasib,-0.88,-7.69519,0.92346,0.5433,7.77882
4,sotorasib,known_answer,8A2B,EGFR,L858R,-2.81,-2.89893,2.19285,0.02782,6.79516
4,sotorasib,known_answer,8FMI,KRAS,WT,-2.25,-7.19361,2.34636,0.16599,6.713
4,sunitinib,multi_kinase,3POZ,EGFR,WT,-0.91,-8.54932,1.17981,0.29364,6.92087
4,sunitinib,multi_kinase,4I24,EGFR,T790M,-0.36,-7.53927,0.90662,0.58287,7.28524
4,sunitinib,multi_kinase,4LDJ,KRAS,G12C,-1.18,-4.93313,2.53828,0.54864,5.87934
4,sunitinib,multi_kinase,5UGC,EGFR,L858R+T790M,-0.78,-7.5807,1.86301,0.57501,6.76217
4,sunitinib,multi_kinase,6OIM,KRAS,G12C+sotorasib,-4.29,22.35098,4.71071,0.4936,5.69492
4,sunitinib,multi_kinase,8A2B,EGFR,L858R,-1.01,-7.10849,1.69607,0.76764,6.81756
4,sunitinib,multi_kinase,8FMI,KRAS,WT,-1.51,-7.20975,1.98053,0.83163,6.17675
