rep,drug,category,pdb,target,state,diffdock_confidence,gnina_affinity,gnina_minimize_rmsd,gnina_cnn_score,gnina_cnn_affinity
1,propofol,approved_library,3POZ,EGFR,WT,-0.33,-6.6045,0.84057,0.82133,5.25464
1,propofol,approved_library,5UGC,EGFR,L858R+T790M,-0.28,-6.48338,1.30024,0.46325,5.12684
1,propranolol,repurposing_candidate,3POZ,EGFR,WT,-0.34,-7.61246,1.11875,0.72211,5.8664
1,propranolol,repurposing_candidate,5UGC,EGFR,L858R+T790M,-0.95,-6.60383,1.3861,0.33532,4.89164
1,pyrilamine,approved_library,3POZ,EGFR,WT,-0.2,-6.22585,0.92587,0.27481,5.23622
1,pyrilamine,approved_library,5UGC,EGFR,L858R+T790M,-1.09,-5.95164,2.2034,0.1873,5.16536
1,pyrimethamine,approved_library,3POZ,EGFR,WT,0.29,-7.22143,0.67336,0.94115,6.32593
1,pyrimethamine,approved_library,5UGC,EGFR,L858R+T790M,-0.38,-6.09837,1.34791,0.78705,6.40115
1,quinacrine,approved_library,3POZ,EGFR,WT,-0.43,-7.17787,1.56979,0.56891,7.16842
1,quinacrine,approved_library,5UGC,EGFR,L858R+T790M,-0.66,-7.4574,1.49123,0.50264,7.11719
1,raloxifene,approved_library,3POZ,EGFR,WT,-0.53,-9.84099,2.97301,0.05113,5.95764
1,raloxifene,approved_library,5UGC,EGFR,L858R+T790M,-0.97,-6.60949,1.89543,0.1896,6.79139
1,reboxetine,approved_library,3POZ,EGFR,WT,-0.69,-6.86663,0.7212,0.09142,4.01148
1,reboxetine,approved_library,5UGC,EGFR,L858R+T790M,-0.2,-6.67394,0.55002,0.29271,5.15972
1,rimonabant,approved_library,3POZ,EGFR,WT,-2.2,0.23861,1.45332,0.71988,7.55559
1,rimonabant,approved_library,5UGC,EGFR,L858R+T790M,-0.59,-9.8483,2.09438,0.85643,7.90819
1,risperidone,approved_library,3POZ,EGFR,WT,-0.34,-10.46375,1.54889,0.65694,7.6854
1,risperidone,approved_library,5UGC,EGFR,L858R+T790M,-2.07,8.86932,1.22061,0.38886,7.11051
1,rivastigmine,approved_library,3POZ,EGFR,WT,-0.03,-6.65332,1.27114,0.17667,3.84152
1,rivastigmine,approved_library,5UGC,EGFR,L858R+T790M,-0.44,-6.06719,1.00949,0.20426,4.67121
1,rofecoxib,approved_library,3POZ,EGFR,WT,-0.5,-8.0837,0.30077,0.49056,5.1872
1,rofecoxib,approved_library,5UGC,EGFR,L858R+T790M,-0.1,-9.19276,1.48973,0.78161,6.02662
1,ropinirole,approved_library,3POZ,EGFR,WT,-0.65,-6.73888,1.11085,0.29048,5.50673
1,ropinirole,approved_library,5UGC,EGFR,L858R+T790M,-0.24,-6.78807,1.08193,0.40696,5.71976
1,rosiglitazone,approved_library,3POZ,EGFR,WT,-0.24,-8.43179,0.76048,0.55665,6.02342
1,rosiglitazone,approved_library,5UGC,EGFR,L858R+T790M,-1.27,-5.98316,1.78691,0.16502,5.32281
1,saquinavir,approved_library,3POZ,EGFR,WT,-2.66,-6.51979,2.88586,0.01577,6.23858
1,saquinavir,approved_library,5UGC,EGFR,L858R+T790M,-2.89,-7.11962,4.91499,0.04835,5.41053
1,secobarbital,approved_library,3POZ,EGFR,WT,-0.69,-4.9397,1.48452,0.23379,4.96468
1,secobarbital,approved_library,5UGC,EGFR,L858R+T790M,-0.87,-5.45028,3.72266,0.17046,5.20673
1,sertindole,approved_library,3POZ,EGFR,WT,-0.75,-4.38101,3.16091,0.08799,6.17051
1,sertindole,approved_library,5UGC,EGFR,L858R+T790M,-1.03,-8.49494,1.0999,0.33558,6.90824
1,simvastatin,repurposing_candidate,3POZ,EGFR,WT,-1.47,-6.356,2.34573,0.28971,6.51597
1,simvastatin,repurposing_candidate,5UGC,EGFR,L858R+T790M,-2.14,-8.86003,2.96647,0.21917,5.66344
1,sitaxentan,approved_library,3POZ,EGFR,WT,-0.32,-7.67872,3.30124,0.23102,6.9772
1,sitaxentan,approved_library,5UGC,EGFR,L858R+T790M,-1.66,-7.22549,3.04437,0.20721,6.44509
1,sorafenib,multi_kinase,3POZ,EGFR,WT,-1.67,-9.03836,4.14912,0.11104,6.3536
1,sorafenib,multi_kinase,5UGC,EGFR,L858R+T790M,-1.17,0.39478,1.37922,0.8758,7.64381
1,sotalol,approved_library,3POZ,EGFR,WT,-0.11,-6.73534,1.74618,0.43572,5.06126
1,sotalol,approved_library,5UGC,EGFR,L858R+T790M,-0.99,-5.84625,1.94924,0.18705,4.91671
1,sotorasib,known_answer,3POZ,EGFR,WT,-1.99,-6.61645,2.30577,0.36891,7.94455
1,sotorasib,known_answer,5UGC,EGFR,L858R+T790M,-1.87,-5.62735,3.8839,0.0101,6.34253
1,spirapril,approved_library,3POZ,EGFR,WT,-0.22,-7.16007,1.12381,0.29931,6.21846
1,spirapril,approved_library,5UGC,EGFR,L858R+T790M,-1.24,-5.3649,2.96841,0.10979,6.26245
1,sulbactam,approved_library,3POZ,EGFR,WT,-0.68,-5.67653,1.61013,0.7803,4.55241
1,sulbactam,approved_library,5UGC,EGFR,L858R+T790M,0.08,-4.31605,1.12548,0.72608,5.49815
1,sulfacetamide,approved_library,3POZ,EGFR,WT,0.01,-6.80223,1.54008,0.27204,4.16874
1,sulfacetamide,approved_library,5UGC,EGFR,L858R+T790M,-1.16,-5.81306,0.86081,0.4511,4.34245
1,sulfadiazine,approved_library,3POZ,EGFR,WT,0.04,-7.09497,1.77214,0.24292,5.0181
1,sulfadiazine,approved_library,5UGC,EGFR,L858R+T790M,-0.95,-3.82546,0.61805,0.61008,5.31202
1,sulfamerazine,approved_library,3POZ,EGFR,WT,-0.15,-7.93398,0.99064,0.33135,5.77506
1,sulfamerazine,approved_library,5UGC,EGFR,L858R+T790M,-0.63,-4.50321,0.58869,0.68279,5.66561
1,sulfamethazine,approved_library,3POZ,EGFR,WT,0.01,-7.75966,1.23898,0.16839,4.99894
1,sulfamethazine,approved_library,5UGC,EGFR,L858R+T790M,-1.73,-3.51394,0.89842,0.25415,5.51892
1,sulfamethoxazole,approved_library,3POZ,EGFR,WT,0.03,-6.09459,1.71087,0.2714,5.10137
1,sulfamethoxazole,approved_library,5UGC,EGFR,L858R+T790M,-0.54,-6.29195,0.53401,0.52367,5.57835
1,sulfamethoxypyridazine,approved_library,3POZ,EGFR,WT,-0.01,-7.83242,2.84063,0.30387,5.36098
1,sulfamethoxypyridazine,approved_library,5UGC,EGFR,L858R+T790M,-0.82,-4.22986,1.71096,0.29553,4.85021
1,sulfanilamide,approved_library,3POZ,EGFR,WT,-0.2,-4.99468,1.6066,0.63139,3.72903
1,sulfanilamide,approved_library,5UGC,EGFR,L858R+T790M,-0.15,-5.32634,2.23204,0.3346,3.80204
1,sulfasalazine,approved_library,3POZ,EGFR,WT,-0.07,-9.7387,1.99666,0.66749,6.83139
1,sulfasalazine,approved_library,5UGC,EGFR,L858R+T790M,-1.02,-7.17394,0.9937,0.09667,5.39675
1,sulfathiazole,approved_library,3POZ,EGFR,WT,0.36,-7.47155,1.6119,0.38155,5.55843
1,sulfathiazole,approved_library,5UGC,EGFR,L858R+T790M,0.02,-6.00549,1.2335,0.51328,5.37641
1,sulfisoxazole,approved_library,3POZ,EGFR,WT,-0.05,-6.73895,1.61316,0.5351,5.78664
1,sulfisoxazole,approved_library,5UGC,EGFR,L858R+T790M,-1.07,-6.7699,1.76703,0.35365,5.10146
1,sulindac,approved_library,3POZ,EGFR,WT,-0.12,-9.35198,1.62097,0.30076,5.91189
1,sulindac,approved_library,5UGC,EGFR,L858R+T790M,-1.11,-7.9447,1.55109,0.23358,6.35692
1,sulpiride,approved_library,3POZ,EGFR,WT,-0.71,-6.36761,2.14558,0.48894,6.146
1,sulpiride,approved_library,5UGC,EGFR,L858R+T790M,-0.25,-7.33548,1.24791,0.89094,6.14026
1,sumatriptan,approved_library,3POZ,EGFR,WT,0.03,-6.22679,1.21806,0.22557,5.13103
1,sumatriptan,approved_library,5UGC,EGFR,L858R+T790M,-1.06,-6.40645,2.91262,0.21792,5.0393
1,sunitinib,multi_kinase,3POZ,EGFR,WT,-1.1,-7.20943,1.81524,0.70525,7.24593
1,sunitinib,multi_kinase,5UGC,EGFR,L858R+T790M,-0.64,-7.43944,1.89168,0.35225,6.5965
1,tacrine,approved_library,3POZ,EGFR,WT,0.5,-7.28484,1.16337,0.44661,5.35128
1,tacrine,approved_library,5UGC,EGFR,L858R+T790M,-0.19,-7.7066,1.07218,0.9169,6.13329
1,tamoxifen,approved_library,3POZ,EGFR,WT,-0.67,-7.45198,0.9806,0.36013,6.47762
1,tamoxifen,approved_library,5UGC,EGFR,L858R+T790M,-0.71,-8.28474,0.43098,0.31854,5.91566
1,tazobactam,approved_library,3POZ,EGFR,WT,-0.93,-5.09458,2.35892,0.12112,4.88926
1,tazobactam,approved_library,5UGC,EGFR,L858R+T790M,-0.58,-5.06303,0.84838,0.44586,5.41787
1,tegafur,approved_library,3POZ,EGFR,WT,0.15,-5.77765,1.2551,0.90903,4.7748
1,tegafur,approved_library,5UGC,EGFR,L858R+T790M,0.39,-6.20722,2.11249,0.84445,5.24019
1,temafloxacin,approved_library,3POZ,EGFR,WT,-0.46,-7.9274,1.34245,0.51185,7.30687
1,temafloxacin,approved_library,5UGC,EGFR,L858R+T790M,0.22,-9.34294,0.6481,0.61621,7.52303
1,terazosin,approved_library,3POZ,EGFR,WT,-0.28,-8.554,2.23252,0.37361,6.5655
1,terazosin,approved_library,5UGC,EGFR,L858R+T790M,-1.41,-6.79109,3.52067,0.19258,5.99116
1,terfenadine,approved_library,3POZ,EGFR,WT,-1.52,-8.46672,2.20762,0.14888,6.54885
1,terfenadine,approved_library,5UGC,EGFR,L858R+T790M,-2.12,0.55781,1.42005,0.27595,6.67557
1,thalidomide,repurposing_candidate,3POZ,EGFR,WT,-0.17,-6.49523,2.19019,0.69215,5.86964
1,thalidomide,repurposing_candidate,5UGC,EGFR,L858R+T790M,-0.03,-4.82185,0.98793,0.4736,5.53321
1,thiabendazole,approved_library,3POZ,EGFR,WT,-0.03,-5.85847,1.04446,0.24824,4.93269
1,thiabendazole,approved_library,5UGC,EGFR,L858R+T790M,0.36,-5.51992,0.63148,0.9481,5.93848
1,thiamylal,approved_library,3POZ,EGFR,WT,-0.97,-4.81685,2.23222,0.22679,4.78316
1,thiamylal,approved_library,5UGC,EGFR,L858R+T790M,-1.04,-3.64328,2.29879,0.2708,4.82361
1,thiopental,approved_library,3POZ,EGFR,WT,-1.32,-5.68076,3.63004,0.20201,3.86912
1,thiopental,approved_library,5UGC,EGFR,L858R+T790M,-0.93,-4.7101,3.2723,0.5819,5.2492
1,thioridazine,approved_library,3POZ,EGFR,WT,-0.7,-7.16768,1.01715,0.0375,5.17806
1,thioridazine,approved_library,5UGC,EGFR,L858R+T790M,-1.39,-6.75018,1.35893,0.24193,6.62989
1,ticrynafen,approved_library,3POZ,EGFR,WT,0.02,-7.31253,0.72653,0.80499,6.29453
1,ticrynafen,approved_library,5UGC,EGFR,L858R+T790M,-1.5,-6.25713,2.53008,0.49295,5.90247
1,timolol,approved_library,3POZ,EGFR,WT,-0.26,-6.63727,0.83752,0.16752,5.07863
1,timolol,approved_library,5UGC,EGFR,L858R+T790M,-0.85,-5.446,1.71654,0.23974,5.28438
1,toloxatone,approved_library,3POZ,EGFR,WT,0.38,-6.43425,0.55209,0.89201,4.75435
1,toloxatone,approved_library,5UGC,EGFR,L858R+T790M,0.28,-5.68777,0.47712,0.63472,4.7187
1,tolrestat,approved_library,3POZ,EGFR,WT,-0.88,-7.00767,0.75733,0.19494,4.82666
1,tolrestat,approved_library,5UGC,EGFR,L858R+T790M,-1.67,-6.41057,1.38488,0.59134,6.38579
1,topotecan,approved_library,3POZ,EGFR,WT,-0.38,-8.2971,0.69405,0.68341,7.11311
1,topotecan,approved_library,5UGC,EGFR,L858R+T790M,-0.64,-7.61761,3.1152,0.20314,6.21151
1,trazodone,approved_library,3POZ,EGFR,WT,0.06,-8.69632,0.67688,0.85144,7.16016
1,trazodone,approved_library,5UGC,EGFR,L858R+T790M,-1.62,2.66386,1.74723,0.49002,6.24246
1,tretinoin,approved_library,3POZ,EGFR,WT,-0.2,-7.80796,0.58341,0.48102,6.28573
1,tretinoin,approved_library,5UGC,EGFR,L858R+T790M,-1.58,0.83208,0.74919,0.31735,5.7794
1,triamterene,approved_library,3POZ,EGFR,WT,0.15,-8.14865,0.51182,0.91618,6.13674
1,triamterene,approved_library,5UGC,EGFR,L858R+T790M,-2.2,-7.96127,4.92638,0.09916,4.12997
1,tribromsalan,approved_library,3POZ,EGFR,WT,-0.49,-4.841,1.22042,0.40599,6.1034
1,tribromsalan,approved_library,5UGC,EGFR,L858R+T790M,-0.4,-6.87514,2.32599,0.59625,5.86951
1,trifluoperazine,approved_library,3POZ,EGFR,WT,-0.89,-5.67906,0.8423,0.0367,5.68455
1,trifluoperazine,approved_library,5UGC,EGFR,L858R+T790M,-1.4,-7.16318,1.40197,0.14908,5.96289
1,trifluperidol,approved_library,3POZ,EGFR,WT,-0.18,-8.72625,0.92604,0.64352,6.78622
1,trifluperidol,approved_library,5UGC,EGFR,L858R+T790M,-1.62,-7.67708,2.52084,0.21067,5.19363
1,triflupromazine,approved_library,3POZ,EGFR,WT,-0.79,-7.5711,1.62717,0.23283,6.06899
1,triflupromazine,approved_library,5UGC,EGFR,L858R+T790M,-1.43,-7.54677,1.79512,0.20187,5.5116
1,trimethoprim,approved_library,3POZ,EGFR,WT,-0.61,-7.26756,1.68632,0.5745,5.95308
1,trimethoprim,approved_library,5UGC,EGFR,L858R+T790M,-1.24,-4.42347,1.40921,0.63796,5.94872
1,trimetrexate,approved_library,3POZ,EGFR,WT,-0.49,-8.59985,0.99728,0.9119,7.09813
1,trimetrexate,approved_library,5UGC,EGFR,L858R+T790M,-0.93,-6.57074,0.85303,0.44304,6.78348
1,troglitazone,approved_library,3POZ,EGFR,WT,-0.72,-7.5076,1.15718,0.177,6.33529
1,troglitazone,approved_library,5UGC,EGFR,L858R+T790M,-1.22,-7.32955,2.66139,0.57764,6.77687
1,trovafloxacin,approved_library,3POZ,EGFR,WT,-0.12,-10.35552,0.51954,0.37947,6.97568
1,trovafloxacin,approved_library,5UGC,EGFR,L858R+T790M,0.13,-9.73327,0.80527,0.80871,7.64623
1,vandetanib,egfr_family,3POZ,EGFR,WT,-1.33,-7.86969,1.96224,0.73573,7.57577
1,vandetanib,egfr_family,5UGC,EGFR,L858R+T790M,-1.41,-6.34681,5.30846,0.15466,6.24716
1,venlafaxine,approved_library,3POZ,EGFR,WT,-0.16,-6.7019,0.68796,0.78705,6.01854
1,venlafaxine,approved_library,5UGC,EGFR,L858R+T790M,-0.67,-6.43419,0.71827,0.53312,5.57299
1,verapamil,repurposing_candidate,3POZ,EGFR,WT,-1.39,-7.3061,1.63679,0.13996,6.08288
1,verapamil,repurposing_candidate,5UGC,EGFR,L858R+T790M,-2.15,-6.56041,2.31866,0.21329,6.79625
1,voriconazole,approved_library,3POZ,EGFR,WT,-1.19,-7.25259,1.40228,0.33721,6.46416
1,voriconazole,approved_library,5UGC,EGFR,L858R+T790M,-0.99,-7.84179,1.25959,0.8777,7.21262
1,vorinostat,approved_library,3POZ,EGFR,WT,0.16,-7.32859,0.74644,0.45617,5.65578
1,vorinostat,approved_library,5UGC,EGFR,L858R+T790M,-0.58,-6.16269,1.78291,0.17393,5.27024
1,xanomeline,approved_library,3POZ,EGFR,WT,-0.03,-6.24538,1.14814,0.10936,4.9392
1,xanomeline,approved_library,5UGC,EGFR,L858R+T790M,-0.87,-6.16621,2.62653,0.33979,5.99741
1,zafirlukast,approved_library,3POZ,EGFR,WT,-0.9,-9.31474,1.43995,0.17128,7.27639
1,zafirlukast,approved_library,5UGC,EGFR,L858R+T790M,-1.82,0.65348,1.72939,0.44797,7.80832
1,zidovudine,approved_library,3POZ,EGFR,WT,-0.25,-6.09221,0.87308,0.89199,5.4856
1,zidovudine,approved_library,5UGC,EGFR,L858R+T790M,-0.11,-7.03011,1.07928,0.71463,5.55736
1,zileuton,approved_library,3POZ,EGFR,WT,0.17,-6.67742,0.49194,0.64213,5.07874
1,zileuton,approved_library,5UGC,EGFR,L858R+T790M,-0.01,-5.06604,2.74447,0.14943,4.44103
1,zomepirac,approved_library,3POZ,EGFR,WT,-0.16,-7.10539,1.81179,0.59976,5.43216
1,zomepirac,approved_library,5UGC,EGFR,L858R+T790M,-0.4,-7.23243,1.75991,0.59007,5.58717
